"STATION","STATION_NAME","DATE","TPCP","MNTM"
"GHCND:USC00235671","MOBERLY MO US",19720801,2.79,75.9
"GHCND:USC00235671","MOBERLY MO US",19720901,4.31,70.2
"GHCND:USC00235671","MOBERLY MO US",19721001,2.96,53.8
"GHCND:USC00235671","MOBERLY MO US",19721101,3.29,38.7
"GHCND:USC00235671","MOBERLY MO US",19721201,1.53,27.5
"GHCND:USC00235671","MOBERLY MO US",19730101,3.17,28.8
"GHCND:USC00235671","MOBERLY MO US",19730201,2.24,32.7
"GHCND:USC00235671","MOBERLY MO US",19730301,8.97,47.5
"GHCND:USC00235671","MOBERLY MO US",19730401,12.94,51.8
"GHCND:USC00235671","MOBERLY MO US",19730501,6.18,61.5
"GHCND:USC00235671","MOBERLY MO US",19730601,4.28,73.9
"GHCND:USC00235671","MOBERLY MO US",19730701,4.73,75.9
"GHCND:USC00235671","MOBERLY MO US",19730801,1.29,75.9
"GHCND:USC00235671","MOBERLY MO US",19730901,6.89,68.5
"GHCND:USC00235671","MOBERLY MO US",19731001,3.08,61.3
"GHCND:USC00235671","MOBERLY MO US",19731101,1.33,45.9
"GHCND:USC00235671","MOBERLY MO US",19731201,4.2,30.4
"GHCND:USC00235671","MOBERLY MO US",19740101,3.01,25.9
"GHCND:USC00235671","MOBERLY MO US",19740201,2.95,36
"GHCND:USC00235671","MOBERLY MO US",19740301,2,47.7
"GHCND:USC00235671","MOBERLY MO US",19740401,2.51,57.2
"GHCND:USC00235671","MOBERLY MO US",19740501,8.31,64.4
"GHCND:USC00235671","MOBERLY MO US",19740601,3.28,69.4
"GHCND:USC00235671","MOBERLY MO US",19740701,1.74,80.1
"GHCND:USC00235671","MOBERLY MO US",19740801,6.32,73.4
"GHCND:USC00235671","MOBERLY MO US",19740901,5.06,61
"GHCND:USC00235671","MOBERLY MO US",19741001,3.43,56.8
"GHCND:USC00235671","MOBERLY MO US",19741101,3.84,42.8
"GHCND:USC00235671","MOBERLY MO US",19741201,2.29,31.8
"GHCND:USC00235671","MOBERLY MO US",19750101,1.99,31.5
"GHCND:USC00235671","MOBERLY MO US",19750201,2.63,28.9
"GHCND:USC00235671","MOBERLY MO US",19750301,1.89,37.2
"GHCND:USC00235671","MOBERLY MO US",19750401,7.92,52.9
"GHCND:USC00235671","MOBERLY MO US",19750501,5.06,66.7
"GHCND:USC00235671","MOBERLY MO US",19750601,2.4,73.4
"GHCND:USC00235671","MOBERLY MO US",19750701,0.6,77.9
"GHCND:USC00235671","MOBERLY MO US",19750801,3.06,77.9
"GHCND:USC00235671","MOBERLY MO US",19750901,2.2,64.6
"GHCND:USC00235671","MOBERLY MO US",19751001,0.72,58.6
"GHCND:USC00235671","MOBERLY MO US",19751101,2.64,47.7
"GHCND:USC00235671","MOBERLY MO US",19751201,2.32,34.9
"GHCND:USC00235671","MOBERLY MO US",19760101,0.78,27.3
"GHCND:USC00235671","MOBERLY MO US",19760201,1.88,40.5
"GHCND:USC00235671","MOBERLY MO US",19760301,5.64,47.1
"GHCND:USC00235671","MOBERLY MO US",19760401,3.67,57
"GHCND:USC00235671","MOBERLY MO US",19760501,3.17,60.6
"GHCND:USC00235671","MOBERLY MO US",19760601,1.95,71.6
"GHCND:USC00235671","MOBERLY MO US",19760701,1.19,78.4
"GHCND:USC00235671","MOBERLY MO US",19760801,3.37,74.5
"GHCND:USC00235671","MOBERLY MO US",19760901,3.29,66.7
"GHCND:USC00235671","MOBERLY MO US",19761001,5.93,49.3
"GHCND:USC00235671","MOBERLY MO US",19761101,0.5,34.2
"GHCND:USC00235671","MOBERLY MO US",19761201,0.62,26.2
"GHCND:USC00235671","MOBERLY MO US",19770101,1.16,13.1
"GHCND:USC00235671","MOBERLY MO US",19770201,0.56,33.6
"GHCND:USC00235671","MOBERLY MO US",19770301,4.24,48.2
"GHCND:USC00235671","MOBERLY MO US",19770401,1.81,60.6
"GHCND:USC00235671","MOBERLY MO US",19770501,4.21,70.2
"GHCND:USC00235671","MOBERLY MO US",19770601,3.06,75.2
"GHCND:USC00235671","MOBERLY MO US",19770701,1.89,81
"GHCND:USC00235671","MOBERLY MO US",19770801,5.89,75.9
"GHCND:USC00235671","MOBERLY MO US",19770901,5.07,70.2
"GHCND:USC00235671","MOBERLY MO US",19771001,6.91,56.5
"GHCND:USC00235671","MOBERLY MO US",19771101,4.13,43
"GHCND:USC00235671","MOBERLY MO US",19771201,1.19,29.3
"GHCND:USC00235671","MOBERLY MO US",19780101,0.69,18.3
"GHCND:USC00235671","MOBERLY MO US",19780201,1.53,19.8
"GHCND:USC00235671","MOBERLY MO US",19780301,3.27,36.9
"GHCND:USC00235671","MOBERLY MO US",19780401,4.99,55.6
"GHCND:USC00235671","MOBERLY MO US",19780501,3.09,63.1
"GHCND:USC00235671","MOBERLY MO US",19780601,2.46,74.8
"GHCND:USC00235671","MOBERLY MO US",19780701,2.82,78.4
"GHCND:USC00235671","MOBERLY MO US",19780801,3.5,75
"GHCND:USC00235671","MOBERLY MO US",19780901,3.94,72.1
"GHCND:USC00235671","MOBERLY MO US",19781001,1.9,55.4
"GHCND:USC00235671","MOBERLY MO US",19781201,2.54,31.5
"GHCND:USC00235671","MOBERLY MO US",19790101,2.5,13.6
"GHCND:USC00235671","MOBERLY MO US",19790201,1.06,21.2
"GHCND:USC00235671","MOBERLY MO US",19790301,2.3,42.4
"GHCND:USC00235671","MOBERLY MO US",19790401,3.33,51.4
"GHCND:USC00235671","MOBERLY MO US",19790501,2.63,64.9
"GHCND:USC00235671","MOBERLY MO US",19790601,4.89,73.6
"GHCND:USC00235671","MOBERLY MO US",19790701,3.21,76.3
"GHCND:USC00235671","MOBERLY MO US",19790801,3.38,75.6
"GHCND:USC00235671","MOBERLY MO US",19790901,0,69.1
"GHCND:USC00235671","MOBERLY MO US",19791001,3.49,59.5
"GHCND:USC00235671","MOBERLY MO US",19791101,2.48,41.7
"GHCND:USC00235671","MOBERLY MO US",19791201,1.26,36.5
"GHCND:USC00235671","MOBERLY MO US",19800101,1.16,27.9
"GHCND:USC00235671","MOBERLY MO US",19800201,0.47,25.9
"GHCND:USC00235671","MOBERLY MO US",19800301,3.39,39.2
"GHCND:USC00235671","MOBERLY MO US",19800401,0.94,53.8
"GHCND:USC00235671","MOBERLY MO US",19800501,2.78,64.8
"GHCND:USC00235671","MOBERLY MO US",19800601,2.07,74.7
"GHCND:USC00235671","MOBERLY MO US",19800701,1.78,85.6
"GHCND:USC00235671","MOBERLY MO US",19800801,2.05,81.7
"GHCND:USC00235671","MOBERLY MO US",19800901,3.11,70.9
"GHCND:USC00235671","MOBERLY MO US",19801001,2.8,54.7
"GHCND:USC00235671","MOBERLY MO US",19801101,1.14,44.8
"GHCND:USC00235671","MOBERLY MO US",19801201,2.69,34.3
"GHCND:USC00235671","MOBERLY MO US",19810101,0.02,30
"GHCND:USC00235671","MOBERLY MO US",19810201,1.6,34.9
"GHCND:USC00235671","MOBERLY MO US",19810301,1.31,46.4
"GHCND:USC00235671","MOBERLY MO US",19810401,3.91,63.5
"GHCND:USC00235671","MOBERLY MO US",19810501,9.98,61
"GHCND:USC00235671","MOBERLY MO US",19810601,9.86,74.8
"GHCND:USC00235671","MOBERLY MO US",19810701,13.03,78.4
"GHCND:USC00235671","MOBERLY MO US",19810901,1.16,69.3
"GHCND:USC00235671","MOBERLY MO US",19811001,3.32,57.4
"GHCND:USC00235671","MOBERLY MO US",19811101,3.8,47.1
"GHCND:USC00235671","MOBERLY MO US",19820101,3.04,19.4
"GHCND:USC00235671","MOBERLY MO US",19820201,0.79,30.7
"GHCND:USC00235671","MOBERLY MO US",19820301,2.7,42.6
"GHCND:USC00235671","MOBERLY MO US",19820401,1.2,51.1
"GHCND:USC00235671","MOBERLY MO US",19820501,7.78,67.8
"GHCND:USC00235671","MOBERLY MO US",19820601,6.34,69.4
"GHCND:USC00235671","MOBERLY MO US",19820801,9.27,73.9
"GHCND:USC00235671","MOBERLY MO US",19821001,1.62,57.7
"GHCND:USC00235671","MOBERLY MO US",19821101,1.55,44.1
"GHCND:USC00235671","MOBERLY MO US",19821201,6.7,37.4
"GHCND:USC00235671","MOBERLY MO US",19830101,0.37,30.9
"GHCND:USC00235671","MOBERLY MO US",19830201,0.46,37.8
"GHCND:USC00235671","MOBERLY MO US",19830301,4.11,42.4
"GHCND:USC00235671","MOBERLY MO US",19830401,6.5,46.4
"GHCND:USC00235671","MOBERLY MO US",19830501,5.56,60.8
"GHCND:USC00235671","MOBERLY MO US",19830601,6.06,73.6
"GHCND:USC00235671","MOBERLY MO US",19830701,2.72,81.1
"GHCND:USC00235671","MOBERLY MO US",19830801,2.5,84.2
"GHCND:USC00235671","MOBERLY MO US",19830901,3.94,70.9
"GHCND:USC00235671","MOBERLY MO US",19831001,4.23,59.4
"GHCND:USC00235671","MOBERLY MO US",19831101,5.95,46.9
"GHCND:USC00235671","MOBERLY MO US",19831201,2.74,16.7
"GHCND:USC00235671","MOBERLY MO US",19840301,4.14,35.1
"GHCND:USC00235671","MOBERLY MO US",19840401,5.52,51.6
"GHCND:USC00235671","MOBERLY MO US",19840601,5.9,75
"GHCND:USC00235671","MOBERLY MO US",19840901,2.96,66
"GHCND:USC00235671","MOBERLY MO US",19841001,6.15,59
"GHCND:USC00235671","MOBERLY MO US",19841101,2.86,45.7
"GHCND:USC00235671","MOBERLY MO US",19841201,4.46,37.6
"GHCND:USC00235671","MOBERLY MO US",19850101,1.58,20.1
"GHCND:USC00235671","MOBERLY MO US",19850201,4.1,28.2
"GHCND:USC00235671","MOBERLY MO US",19850301,4.11,48.9
"GHCND:USC00235671","MOBERLY MO US",19850401,1.47,60.8
"GHCND:USC00235671","MOBERLY MO US",19850501,4.61,67.3
"GHCND:USC00235671","MOBERLY MO US",19850601,5.67,70.9
"GHCND:USC00235671","MOBERLY MO US",19850701,5.01,78.4
"GHCND:USC00235671","MOBERLY MO US",19850801,6.81,73.8
"GHCND:USC00235671","MOBERLY MO US",19850901,2.89,68.5
"GHCND:USC00235671","MOBERLY MO US",19851001,5.32,59.4
"GHCND:USC00235671","MOBERLY MO US",19851101,7.81,41.5
"GHCND:USC00235671","MOBERLY MO US",19851201,2.06,24.8
"GHCND:USC00235671","MOBERLY MO US",19860101,0,34.2
"GHCND:USC00235671","MOBERLY MO US",19860201,1.57,30.2
"GHCND:USC00235671","MOBERLY MO US",19860301,1.38,49.5
"GHCND:USC00235671","MOBERLY MO US",19860401,1.7,59.4
"GHCND:USC00235671","MOBERLY MO US",19860501,5.71,66.2
"GHCND:USC00235671","MOBERLY MO US",19860601,2.69,76.8
"GHCND:USC00235671","MOBERLY MO US",19860701,3.65,80.2
"GHCND:USC00235671","MOBERLY MO US",19860801,1.22,72.7
"GHCND:USC00235671","MOBERLY MO US",19860901,15.48,72.9
"GHCND:USC00235671","MOBERLY MO US",19861001,7.77,57.4
"GHCND:USC00235671","MOBERLY MO US",19861101,1.4,39
"GHCND:USC00235671","MOBERLY MO US",19861201,2.06,34
"GHCND:USC00235671","MOBERLY MO US",19870101,1.83,29.8
"GHCND:USC00235671","MOBERLY MO US",19870201,1.12,39.9
"GHCND:USC00235671","MOBERLY MO US",19870301,1.82,47.7
"GHCND:USC00235671","MOBERLY MO US",19870401,2.2,58.6
"GHCND:USC00235671","MOBERLY MO US",19870501,2.94,71.1
"GHCND:USC00235671","MOBERLY MO US",19870601,2.69,77
"GHCND:USC00235671","MOBERLY MO US",19870701,5.69,81
"GHCND:USC00235671","MOBERLY MO US",19870801,3.91,77.9
"GHCND:USC00235671","MOBERLY MO US",19870901,2.2,68.4
"GHCND:USC00235671","MOBERLY MO US",19871001,1.25,53.6
"GHCND:USC00235671","MOBERLY MO US",19871101,2.99,47.3
"GHCND:USC00235671","MOBERLY MO US",19871201,3.94,35.6
"GHCND:USC00235671","MOBERLY MO US",19880101,1.53,27.7
"GHCND:USC00235671","MOBERLY MO US",19880201,1.23,28.2
"GHCND:USC00235671","MOBERLY MO US",19880301,2.78,45.1
"GHCND:USC00235671","MOBERLY MO US",19880401,1.67,56.7
"GHCND:USC00235671","MOBERLY MO US",19880501,2.15,68.4
"GHCND:USC00235671","MOBERLY MO US",19880601,1.35,77.4
"GHCND:USC00235671","MOBERLY MO US",19880701,1.04,80.4
"GHCND:USC00235671","MOBERLY MO US",19880801,2.93,80.6
"GHCND:USC00235671","MOBERLY MO US",19880901,2.23,71.2
"GHCND:USC00235671","MOBERLY MO US",19881001,0.91,52.9
"GHCND:USC00235671","MOBERLY MO US",19881101,3.44,46.2
"GHCND:USC00235671","MOBERLY MO US",19881201,0.83,35.2
"GHCND:USC00235671","MOBERLY MO US",19890101,1.03,39.4
"GHCND:USC00235671","MOBERLY MO US",19890201,1.04,23.5
"GHCND:USC00235671","MOBERLY MO US",19890301,1.79,44.8
"GHCND:USC00235671","MOBERLY MO US",19890401,1.85,57.2
"GHCND:USC00235671","MOBERLY MO US",19890501,4.19,63.5
"GHCND:USC00235671","MOBERLY MO US",19890601,6.49,72.5
"GHCND:USC00235671","MOBERLY MO US",19890701,3.05,78.4
"GHCND:USC00235671","MOBERLY MO US",19890801,7.24,75.4
"GHCND:USC00235671","MOBERLY MO US",19890901,4.49,64.6
"GHCND:USC00235671","MOBERLY MO US",19891001,3.14,59.2
"GHCND:USC00235671","MOBERLY MO US",19891101,0.1,45.3
"GHCND:USC00235671","MOBERLY MO US",19891201,1.17,21.9
"GHCND:USC00235671","MOBERLY MO US",19900101,1.68,40.5
"GHCND:USC00235671","MOBERLY MO US",19900201,4.26,38.5
"GHCND:USC00235671","MOBERLY MO US",19900301,4.4,47.3
"GHCND:USC00235671","MOBERLY MO US",19900401,3.75,55
"GHCND:USC00235671","MOBERLY MO US",19900501,8.17,60.8
"GHCND:USC00235671","MOBERLY MO US",19900601,4.48,74.7
"GHCND:USC00235671","MOBERLY MO US",19900701,6.59,77.2
"GHCND:USC00235671","MOBERLY MO US",19900801,4.98,76.6
"GHCND:USC00235671","MOBERLY MO US",19900901,1.25,72.1
"GHCND:USC00235671","MOBERLY MO US",19901001,2.28,57.6
"GHCND:USC00235671","MOBERLY MO US",19901101,4.25,51.4
"GHCND:USC00235671","MOBERLY MO US",19901201,2.7,31.3
"GHCND:USC00235671","MOBERLY MO US",19910101,1.53,25.5
"GHCND:USC00235671","MOBERLY MO US",19910201,0.24,40.5
"GHCND:USC00235671","MOBERLY MO US",19910301,2.24,49.3
"GHCND:USC00235671","MOBERLY MO US",19910401,3.67,58.6
"GHCND:USC00235671","MOBERLY MO US",19910501,4.16,70.3
"GHCND:USC00235671","MOBERLY MO US",19910601,1.43,77.2
"GHCND:USC00235671","MOBERLY MO US",19910701,4.75,79.3
"GHCND:USC00235671","MOBERLY MO US",19910801,3.74,77.5
"GHCND:USC00235671","MOBERLY MO US",19910901,4.25,68.7
"GHCND:USC00235671","MOBERLY MO US",19911001,3.34,58.5
"GHCND:USC00235671","MOBERLY MO US",19911101,4.93,39.2
"GHCND:USC00235671","MOBERLY MO US",19911201,2.22,36.7
"GHCND:USC00235671","MOBERLY MO US",19920101,0.68,36.3
"GHCND:USC00235671","MOBERLY MO US",19920201,1.91,39.7
"GHCND:USC00235671","MOBERLY MO US",19920301,3.93,47.5
"GHCND:USC00235671","MOBERLY MO US",19920401,4.13,55.4
"GHCND:USC00235671","MOBERLY MO US",19920501,0.72,64
"GHCND:USC00235671","MOBERLY MO US",19920601,0.51,72.7
"GHCND:USC00235671","MOBERLY MO US",19920701,5.22,77.2
"GHCND:USC00235671","MOBERLY MO US",19920801,1.65,72
"GHCND:USC00235671","MOBERLY MO US",19920901,2.5,67.6
"GHCND:USC00235671","MOBERLY MO US",19921001,1.42,58.1
"GHCND:USC00235671","MOBERLY MO US",19921101,8.15,41.5
"GHCND:USC00235671","MOBERLY MO US",19921201,2.42,33.8
"GHCND:USC00235671","MOBERLY MO US",19930101,2.87,28.4
"GHCND:USC00235671","MOBERLY MO US",19930201,2.54,29.1
"GHCND:USC00235671","MOBERLY MO US",19930301,4.06,40.1
"GHCND:USC00235671","MOBERLY MO US",19930401,6.02,53.1
"GHCND:USC00235671","MOBERLY MO US",19930501,4.18,66.4
"GHCND:USC00235671","MOBERLY MO US",19930601,6.77,73.6
"GHCND:USC00235671","MOBERLY MO US",19930701,10.94,78.4
"GHCND:USC00235671","MOBERLY MO US",19930801,5.42,78.3
"GHCND:USC00235671","MOBERLY MO US",19930901,10.69,63.5
"GHCND:USC00235671","MOBERLY MO US",19931001,2.17,54.7
"GHCND:USC00235671","MOBERLY MO US",19931101,2.5,41.9
"GHCND:USC00235671","MOBERLY MO US",19931201,2.2,35.2
"GHCND:USC00235671","MOBERLY MO US",19940101,1.09,24.3
"GHCND:USC00235671","MOBERLY MO US",19940201,3.08,31.1
"GHCND:USC00235671","MOBERLY MO US",19940301,1.19,46.6
"GHCND:USC00235671","MOBERLY MO US",19940401,9.84,56.5
"GHCND:USC00235671","MOBERLY MO US",19940501,2.04,64.4
"GHCND:USC00235671","MOBERLY MO US",19940601,1.44,76.3
"GHCND:USC00235671","MOBERLY MO US",19940701,1.18,77
"GHCND:USC00235671","MOBERLY MO US",19940801,2.37,75.7
"GHCND:USC00235671","MOBERLY MO US",19940901,3.82,68
"GHCND:USC00235671","MOBERLY MO US",19941001,3.48,59
"GHCND:USC00235671","MOBERLY MO US",19941101,4.19,47.7
"GHCND:USC00235671","MOBERLY MO US",19941201,1.88,37.8
"GHCND:USC00235671","MOBERLY MO US",19950101,3.72,26.4
"GHCND:USC00235671","MOBERLY MO US",19950201,1.17,34.9
"GHCND:USC00235671","MOBERLY MO US",19950301,1.04,46.4
"GHCND:USC00235671","MOBERLY MO US",19950401,5.33,54.3
"GHCND:USC00235671","MOBERLY MO US",19950501,11.39,60.8
"GHCND:USC00235671","MOBERLY MO US",19950601,6.42,73.2
"GHCND:USC00235671","MOBERLY MO US",19950701,2.45,79.2
"GHCND:USC00235671","MOBERLY MO US",19950801,6.21,80.6
"GHCND:USC00235671","MOBERLY MO US",19950901,2.67,65.3
"GHCND:USC00235671","MOBERLY MO US",19951001,0.77,58.8
"GHCND:USC00235671","MOBERLY MO US",19951101,1.17,41.9
"GHCND:USC00235671","MOBERLY MO US",19951201,0.68,32.4
"GHCND:USC00235671","MOBERLY MO US",19960101,2.21,26.1
"GHCND:USC00235671","MOBERLY MO US",19960201,0.53,35.4
"GHCND:USC00235671","MOBERLY MO US",19960301,2.78,38.1
"GHCND:USC00235671","MOBERLY MO US",19960401,2.3,53.2
"GHCND:USC00235671","MOBERLY MO US",19960501,9.8,66
"GHCND:USC00235671","MOBERLY MO US",19960601,2.46,73.6
"GHCND:USC00235671","MOBERLY MO US",19960701,2.95,75.9
"GHCND:USC00235671","MOBERLY MO US",19960801,0.65,76.3
"GHCND:USC00235671","MOBERLY MO US",19960901,3.28,66
"GHCND:USC00235671","MOBERLY MO US",19961001,1.99,56.8
"GHCND:USC00235671","MOBERLY MO US",19961101,2.24,37.4
"GHCND:USC00235671","MOBERLY MO US",19961201,0.63,32.2
"GHCND:USC00235671","MOBERLY MO US",19970101,2.25,24.4
"GHCND:USC00235671","MOBERLY MO US",19970201,5.51,35.1
"GHCND:USC00235671","MOBERLY MO US",19970301,1.69,46.6
"GHCND:USC00235671","MOBERLY MO US",19970401,5,51.1
"GHCND:USC00235671","MOBERLY MO US",19970501,3.58,60.8
"GHCND:USC00235671","MOBERLY MO US",19970601,5.02,72.7
"GHCND:USC00235671","MOBERLY MO US",19970701,0.92,79
"GHCND:USC00235671","MOBERLY MO US",19970801,2.4,74.5
"GHCND:USC00235671","MOBERLY MO US",19970901,2.87,69.4
"GHCND:USC00235671","MOBERLY MO US",19971001,3.34,57.7
"GHCND:USC00235671","MOBERLY MO US",19971101,1.57,41.4
"GHCND:USC00235671","MOBERLY MO US",19971201,1.82,33.8
"GHCND:USC00235671","MOBERLY MO US",19980101,2.21,34.7
"GHCND:USC00235671","MOBERLY MO US",19980201,2.68,41.5
"GHCND:USC00235671","MOBERLY MO US",19980301,6.9,40.5
"GHCND:USC00235671","MOBERLY MO US",19980401,4.02,53.8
"GHCND:USC00235671","MOBERLY MO US",19980501,3.02,69.1
"GHCND:USC00235671","MOBERLY MO US",19980601,9.78,73
"GHCND:USC00235671","MOBERLY MO US",19980701,5.72,76.8
"GHCND:USC00235671","MOBERLY MO US",19980801,2.12,76.6
"GHCND:USC00235671","MOBERLY MO US",19980901,5.68,72.7
"GHCND:USC00235671","MOBERLY MO US",19981001,4.74,58.1
"GHCND:USC00235671","MOBERLY MO US",19981101,3.14,48.7
"GHCND:USC00235671","MOBERLY MO US",19981201,2.47,35.4
"GHCND:USC00235671","MOBERLY MO US",19990101,2.9,28.2
"GHCND:USC00235671","MOBERLY MO US",19990201,2.15,41.2
"GHCND:USC00235671","MOBERLY MO US",19990301,3.23,41.7
"GHCND:USC00235671","MOBERLY MO US",19990401,6.04,57.4
"GHCND:USC00235671","MOBERLY MO US",19990501,4.41,63.9
"GHCND:USC00235671","MOBERLY MO US",19990601,4.46,72.3
"GHCND:USC00235671","MOBERLY MO US",19990701,5.82,80.1
"GHCND:USC00235671","MOBERLY MO US",19990801,1.89,75
"GHCND:USC00235671","MOBERLY MO US",19990901,3.43,66.7
"GHCND:USC00235671","MOBERLY MO US",19991001,1.71,58.1
"GHCND:USC00235671","MOBERLY MO US",19991101,0.57,52
"GHCND:USC00235671","MOBERLY MO US",19991201,3.59,36.5
"GHCND:USC00235671","MOBERLY MO US",20000101,0.78,32.7
"GHCND:USC00235671","MOBERLY MO US",20000201,2.73,42.3
"GHCND:USC00235671","MOBERLY MO US",20000301,1.81,48.6
"GHCND:USC00235671","MOBERLY MO US",20000401,0.88,56.3
"GHCND:USC00235671","MOBERLY MO US",20000501,3.85,68.2
"GHCND:USC00235671","MOBERLY MO US",20000601,6.52,71.2
"GHCND:USC00235671","MOBERLY MO US",20000701,3.83,76.1
"GHCND:USC00235671","MOBERLY MO US",20000801,7.15,78.6
"GHCND:USC00235671","MOBERLY MO US",20000901,2.98,70
"GHCND:USC00235671","MOBERLY MO US",20001001,3.26,61.3
"GHCND:USC00235671","MOBERLY MO US",20001101,2.44,39.7
"GHCND:USC00235671","MOBERLY MO US",20001201,0.84,18.1
"GHCND:USC00235671","MOBERLY MO US",20010101,2.41,28.6
"GHCND:USC00235671","MOBERLY MO US",20010201,4.14,31.6
"GHCND:USC00235671","MOBERLY MO US",20010301,2.15,38.7
"GHCND:USC00235671","MOBERLY MO US",20010401,3.33,60.8
"GHCND:USC00235671","MOBERLY MO US",20010501,6.68,64.9
"GHCND:USC00235671","MOBERLY MO US",20010601,5.72,70.9
"GHCND:USC00235671","MOBERLY MO US",20010701,3.58,78.3
"GHCND:USC00235671","MOBERLY MO US",20010801,4.8,75.7
"GHCND:USC00235671","MOBERLY MO US",20010901,4.41,65.1
"GHCND:USC00235671","MOBERLY MO US",20011001,3.19,55.4
"GHCND:USC00235671","MOBERLY MO US",20011101,1,50.9
"GHCND:USC00235671","MOBERLY MO US",20011201,0.93,37.2
"GHCND:USC00235671","MOBERLY MO US",20020101,3.43,34.5
"GHCND:USC00235671","MOBERLY MO US",20020201,1.03,37.6
"GHCND:USC00235671","MOBERLY MO US",20020301,2.11,40.5
"GHCND:USC00235671","MOBERLY MO US",20020401,4.79,55.9
"GHCND:USC00235671","MOBERLY MO US",20020501,10.6,60.3
"GHCND:USC00235671","MOBERLY MO US",20020601,3.34,73.9
"GHCND:USC00235671","MOBERLY MO US",20020701,4.53,78.1
"GHCND:USC00235671","MOBERLY MO US",20020801,2.48,75.7
"GHCND:USC00235671","MOBERLY MO US",20020901,1.23,69.6
"GHCND:USC00235671","MOBERLY MO US",20021001,3.95,51.8
"GHCND:USC00235671","MOBERLY MO US",20021101,0.25,41.4
"GHCND:USC00235671","MOBERLY MO US",20021201,1.21,35.8
"GHCND:USC00235671","MOBERLY MO US",20030101,0.94,25.7
"GHCND:USC00235671","MOBERLY MO US",20030201,1.95,29.1
"GHCND:USC00235671","MOBERLY MO US",20030301,3,44.1
"GHCND:USC00235671","MOBERLY MO US",20030401,3.61,55.9
"GHCND:USC00235671","MOBERLY MO US",20030501,5.24,63
"GHCND:USC00235671","MOBERLY MO US",20030601,5.87,69.4
"GHCND:USC00235671","MOBERLY MO US",20030701,1.12,77.2
"GHCND:USC00235671","MOBERLY MO US",20030801,5.25,77.7
"GHCND:USC00235671","MOBERLY MO US",20030901,7.07,64
"GHCND:USC00235671","MOBERLY MO US",20031001,2.05,57.4
"GHCND:USC00235671","MOBERLY MO US",20031101,2.38,44.1
"GHCND:USC00235671","MOBERLY MO US",20031201,2.47,35.8
"GHCND:USC00235671","MOBERLY MO US",20040101,0.77,26.8
"GHCND:USC00235671","MOBERLY MO US",20040201,0.66,32.5
"GHCND:USC00235671","MOBERLY MO US",20040301,4.88,46.9
"GHCND:USC00235671","MOBERLY MO US",20040401,2.68,56.3
"GHCND:USC00235671","MOBERLY MO US",20040501,4.53,66.7
"GHCND:USC00235671","MOBERLY MO US",20040601,5.14,69.6
"GHCND:USC00235671","MOBERLY MO US",20040701,4.07,74.1
"GHCND:USC00235671","MOBERLY MO US",20040801,10.11,70.5
"GHCND:USC00235671","MOBERLY MO US",20040901,4.01,67.5
"GHCND:USC00235671","MOBERLY MO US",20041001,4.26,57.2
"GHCND:USC00235671","MOBERLY MO US",20041101,3.28,46
"GHCND:USC00235671","MOBERLY MO US",20041201,1.13,34.7
"GHCND:USC00235671","MOBERLY MO US",20050101,4.53,30.2
"GHCND:USC00235671","MOBERLY MO US",20050201,2.02,38.1
"GHCND:USC00235671","MOBERLY MO US",20050301,0.99,42.6
"GHCND:USC00235671","MOBERLY MO US",20050401,2.76,56.5
"GHCND:USC00235671","MOBERLY MO US",20050501,2.74,62.4
"GHCND:USC00235671","MOBERLY MO US",20050601,5.12,73.8
"GHCND:USC00235671","MOBERLY MO US",20050701,1.05,77.2
"GHCND:USC00235671","MOBERLY MO US",20050801,4.93,77
"GHCND:USC00235671","MOBERLY MO US",20050901,1.39,71.2
"GHCND:USC00235671","MOBERLY MO US",20051001,1.22,48.2
"GHCND:USC00235671","MOBERLY MO US",20051101,1.53,46.2
"GHCND:USC00235671","MOBERLY MO US",20051201,1.19,29.3
"GHCND:USC00235671","MOBERLY MO US",20060101,1.86,40.1
"GHCND:USC00235671","MOBERLY MO US",20060201,0.5,33.1
"GHCND:USC00235671","MOBERLY MO US",20060301,5.05,45.7
"GHCND:USC00235671","MOBERLY MO US",20060401,2.05,60.1
"GHCND:USC00235671","MOBERLY MO US",20060501,4.82,64
"GHCND:USC00235671","MOBERLY MO US",20060601,4.09,72.1
"GHCND:USC00235671","MOBERLY MO US",20060701,5.83,79
"GHCND:USC00235671","MOBERLY MO US",20060801,6.09,77
"GHCND:USC00235671","MOBERLY MO US",20060901,3.46,64.2
"GHCND:USC00235671","MOBERLY MO US",20061001,2.86,53.1
"GHCND:USC00235671","MOBERLY MO US",20061101,3.54,46
"GHCND:USC00235671","MOBERLY MO US",20061201,2.22,37.2
"GHCND:USC00235671","MOBERLY MO US",20070101,3.37,29.5
"GHCND:USC00235671","MOBERLY MO US",20070201,1.38,25.9
"GHCND:USC00235671","MOBERLY MO US",20070301,4.8,51.4
"GHCND:USC00235671","MOBERLY MO US",20070401,4.78,51.6
"GHCND:USC00235671","MOBERLY MO US",20070501,3.88,68
"GHCND:USC00235671","MOBERLY MO US",20070601,6.28,72.3
"GHCND:USC00235671","MOBERLY MO US",20070701,0.49,75
"GHCND:USC00235671","MOBERLY MO US",20070801,3.17,80.8
"GHCND:USC00235671","MOBERLY MO US",20070901,2.67,70.9
"GHCND:USC00235671","MOBERLY MO US",20071001,3.04,60.3
